Diagnose,New_Representation,MajorCategory,Category_representation,Disease_group
X8100,34463,X81,1863,20
X8101,34464,X81,1863,20
X8102,34465,X81,1863,20
X8103,34466,X81,1863,20
X8104,34467,X81,1863,20
X8108,34468,X81,1863,20
X8109,34469,X81,1863,20
X811,34470,X81,1863,20
X8110,34471,X81,1863,20
X8111,34472,X81,1863,20
X8112,34473,X81,1863,20
X8113,34474,X81,1863,20
X8114,34475,X81,1863,20
X8118,34476,X81,1863,20
X8119,34477,X81,1863,20
X812,34478,X81,1863,20
X8120,34479,X81,1863,20
X8121,34480,X81,1863,20
X8122,34481,X81,1863,20
X8123,34482,X81,1863,20
X8124,34483,X81,1863,20
X8128,34484,X81,1863,20
X8129,34485,X81,1863,20
X813,34486,X81,1863,20
X8130,34487,X81,1863,20
X8131,34488,X81,1863,20
X8132,34489,X81,1863,20
X8133,34490,X81,1863,20
X8134,34491,X81,1863,20
X8138,34492,X81,1863,20
X8139,34493,X81,1863,20
X814,34494,X81,1863,20
X8140,34495,X81,1863,20
X8141,34496,X81,1863,20
X8142,34497,X81,1863,20
X8143,34498,X81,1863,20
X8144,34499,X81,1863,20
X8148,34500,X81,1863,20
X8149,34501,X81,1863,20
X815,34502,X81,1863,20
X8150,34503,X81,1863,20
X8151,34504,X81,1863,20
X8152,34505,X81,1863,20
X8153,34506,X81,1863,20
X8154,34507,X81,1863,20
X8158,34508,X81,1863,20
X8159,34509,X81,1863,20
X816,34510,X81,1863,20
X8160,34511,X81,1863,20
X8161,34512,X81,1863,20
X8162,34513,X81,1863,20
X8163,34514,X81,1863,20
X8164,34515,X81,1863,20
X8168,34516,X81,1863,20
X8169,34517,X81,1863,20
X817,34518,X81,1863,20
X8170,34519,X81,1863,20
X8171,34520,X81,1863,20
X8172,34521,X81,1863,20
X8173,34522,X81,1863,20
X8174,34523,X81,1863,20
X8178,34524,X81,1863,20
X8179,34525,X81,1863,20
X818,34526,X81,1863,20
X8180,34527,X81,1863,20
X8181,34528,X81,1863,20
X8182,34529,X81,1863,20
X8183,34530,X81,1863,20
X8184,34531,X81,1863,20
X8188,34532,X81,1863,20
X8189,34533,X81,1863,20
X819,34534,X81,1863,20
X8190,34535,X81,1863,20
X8191,34536,X81,1863,20
X8192,34537,X81,1863,20
X8193,34538,X81,1863,20
X8194,34539,X81,1863,20
X8198,34540,X81,1863,20
X8199,34541,X81,1863,20
X82,34542,X82,1864,20
X820,34543,X82,1864,20
X8200,34544,X82,1864,20
X8201,34545,X82,1864,20
X8202,34546,X82,1864,20
X8203,34547,X82,1864,20
X8204,34548,X82,1864,20
X8208,34549,X82,1864,20
X8209,34550,X82,1864,20
X821,34551,X82,1864,20
X8210,34552,X82,1864,20
X8211,34553,X82,1864,20
X8212,34554,X82,1864,20
X8213,34555,X82,1864,20
X8214,34556,X82,1864,20
X8218,34557,X82,1864,20
X8219,34558,X82,1864,20
X822,34559,X82,1864,20
X8220,34560,X82,1864,20
X8221,34561,X82,1864,20
X8222,34562,X82,1864,20
X8223,34563,X82,1864,20
X8224,34564,X82,1864,20
X8228,34565,X82,1864,20
X8229,34566,X82,1864,20
X823,34567,X82,1864,20
X8230,34568,X82,1864,20
X8231,34569,X82,1864,20
X8232,34570,X82,1864,20
X8233,34571,X82,1864,20
X8234,34572,X82,1864,20
X8238,34573,X82,1864,20
X8239,34574,X82,1864,20
X824,34575,X82,1864,20
X8240,34576,X82,1864,20
X8241,34577,X82,1864,20
X8242,34578,X82,1864,20
X8243,34579,X82,1864,20
X8244,34580,X82,1864,20
X8248,34581,X82,1864,20
X8249,34582,X82,1864,20
X825,34583,X82,1864,20
X8250,34584,X82,1864,20
X8251,34585,X82,1864,20
X8252,34586,X82,1864,20
X8253,34587,X82,1864,20
X8254,34588,X82,1864,20
X8258,34589,X82,1864,20
X8259,34590,X82,1864,20
X826,34591,X82,1864,20
X8260,34592,X82,1864,20
X8261,34593,X82,1864,20
X8262,34594,X82,1864,20
X8263,34595,X82,1864,20
X8264,34596,X82,1864,20
X8268,34597,X82,1864,20
X8269,34598,X82,1864,20
X827,34599,X82,1864,20
X8270,34600,X82,1864,20
X8271,34601,X82,1864,20
X8272,34602,X82,1864,20
X8273,34603,X82,1864,20
X8274,34604,X82,1864,20
X8278,34605,X82,1864,20
X8279,34606,X82,1864,20
X828,34607,X82,1864,20
X8280,34608,X82,1864,20
X8281,34609,X82,1864,20
X8282,34610,X82,1864,20
X8283,34611,X82,1864,20
X8284,34612,X82,1864,20
X8288,34613,X82,1864,20
X8289,34614,X82,1864,20
X829,34615,X82,1864,20
X8290,34616,X82,1864,20
X8291,34617,X82,1864,20
X8292,34618,X82,1864,20
X8293,34619,X82,1864,20
X8294,34620,X82,1864,20
X8298,34621,X82,1864,20
X8299,34622,X82,1864,20
X83,34623,X83,1865,20
X830,34624,X83,1865,20
X8300,34625,X83,1865,20
X8301,34626,X83,1865,20
X8302,34627,X83,1865,20
X8303,34628,X83,1865,20
X8304,34629,X83,1865,20
X8308,34630,X83,1865,20
X8309,34631,X83,1865,20
X831,34632,X83,1865,20
X8310,34633,X83,1865,20
X8311,34634,X83,1865,20
X8312,34635,X83,1865,20
X8313,34636,X83,1865,20
X8314,34637,X83,1865,20
X8318,34638,X83,1865,20
X8319,34639,X83,1865,20
X832,34640,X83,1865,20
X8320,34641,X83,1865,20
X8321,34642,X83,1865,20
X8322,34643,X83,1865,20
X8323,34644,X83,1865,20
X8324,34645,X83,1865,20
X8328,34646,X83,1865,20
X8329,34647,X83,1865,20
X833,34648,X83,1865,20
X8330,34649,X83,1865,20
X8331,34650,X83,1865,20
X8332,34651,X83,1865,20
X8333,34652,X83,1865,20
X8334,34653,X83,1865,20
X8338,34654,X83,1865,20
X8339,34655,X83,1865,20
X834,34656,X83,1865,20
X8340,34657,X83,1865,20
X8341,34658,X83,1865,20
X8342,34659,X83,1865,20
X8343,34660,X83,1865,20
X8344,34661,X83,1865,20
X8348,34662,X83,1865,20
X8349,34663,X83,1865,20
X835,34664,X83,1865,20
X8350,34665,X83,1865,20
X8351,34666,X83,1865,20
X8352,34667,X83,1865,20
X8353,34668,X83,1865,20
X8354,34669,X83,1865,20
X8358,34670,X83,1865,20
X8359,34671,X83,1865,20
X836,34672,X83,1865,20
X8360,34673,X83,1865,20
X8361,34674,X83,1865,20
X8362,34675,X83,1865,20
X8363,34676,X83,1865,20
X8364,34677,X83,1865,20
X8368,34678,X83,1865,20
X8369,34679,X83,1865,20
X837,34680,X83,1865,20
X8370,34681,X83,1865,20
X8371,34682,X83,1865,20
X8372,34683,X83,1865,20
X8373,34684,X83,1865,20
X8374,34685,X83,1865,20
X8378,34686,X83,1865,20
X8379,34687,X83,1865,20
X838,34688,X83,1865,20
X8380,34689,X83,1865,20
X8381,34690,X83,1865,20
X8382,34691,X83,1865,20
X8383,34692,X83,1865,20
X8384,34693,X83,1865,20
X8388,34694,X83,1865,20
X8389,34695,X83,1865,20
X839,34696,X83,1865,20
X8390,34697,X83,1865,20
X8391,34698,X83,1865,20
X8392,34699,X83,1865,20
X8393,34700,X83,1865,20
X8394,34701,X83,1865,20
X8398,34702,X83,1865,20
X8399,34703,X83,1865,20
X84,34704,X84,1866,20
X840,34705,X84,1866,20
X8400,34706,X84,1866,20
X8401,34707,X84,1866,20
X8402,34708,X84,1866,20
X8403,34709,X84,1866,20
X8404,34710,X84,1866,20
X8408,34711,X84,1866,20
X8409,34712,X84,1866,20
X841,34713,X84,1866,20
X8410,34714,X84,1866,20
X8411,34715,X84,1866,20
X8412,34716,X84,1866,20
X8413,34717,X84,1866,20
X8414,34718,X84,1866,20
X8418,34719,X84,1866,20
X8419,34720,X84,1866,20
X842,34721,X84,1866,20
X8420,34722,X84,1866,20
X8421,34723,X84,1866,20
X8422,34724,X84,1866,20
X8423,34725,X84,1866,20
X8424,34726,X84,1866,20
X8428,34727,X84,1866,20
X8429,34728,X84,1866,20
X843,34729,X84,1866,20
X8430,34730,X84,1866,20
X8431,34731,X84,1866,20
X8432,34732,X84,1866,20
X8433,34733,X84,1866,20
X8434,34734,X84,1866,20
X8438,34735,X84,1866,20
X8439,34736,X84,1866,20
X844,34737,X84,1866,20
X8440,34738,X84,1866,20
X8441,34739,X84,1866,20
X8442,34740,X84,1866,20
X8443,34741,X84,1866,20
X8444,34742,X84,1866,20
X8448,34743,X84,1866,20
X8449,34744,X84,1866,20
X845,34745,X84,1866,20
X8450,34746,X84,1866,20
X8451,34747,X84,1866,20
X8452,34748,X84,1866,20
X8453,34749,X84,1866,20
X8454,34750,X84,1866,20
X8458,34751,X84,1866,20
X8459,34752,X84,1866,20
X846,34753,X84,1866,20
X8460,34754,X84,1866,20
X8461,34755,X84,1866,20
X8462,34756,X84,1866,20
X8463,34757,X84,1866,20
X8464,34758,X84,1866,20
X8468,34759,X84,1866,20
X8469,34760,X84,1866,20
X847,34761,X84,1866,20
X8470,34762,X84,1866,20
X8471,34763,X84,1866,20
X8472,34764,X84,1866,20
X8473,34765,X84,1866,20
X8474,34766,X84,1866,20
X8478,34767,X84,1866,20
X8479,34768,X84,1866,20
X848,34769,X84,1866,20
X8480,34770,X84,1866,20
X8481,34771,X84,1866,20
X8482,34772,X84,1866,20
X8483,34773,X84,1866,20
X8484,34774,X84,1866,20
X8488,34775,X84,1866,20
X8489,34776,X84,1866,20
X849,34777,X84,1866,20
X8490,34778,X84,1866,20
X8491,34779,X84,1866,20
X8492,34780,X84,1866,20
X8493,34781,X84,1866,20
X8494,34782,X84,1866,20
X8498,34783,X84,1866,20
X8499,34784,X84,1866,20
X85,34785,X85,1867,20
X850,34786,X85,1867,20
X8500,34787,X85,1867,20
X8501,34788,X85,1867,20
X8502,34789,X85,1867,20
X8503,34790,X85,1867,20
X8504,34791,X85,1867,20
X8508,34792,X85,1867,20
X8509,34793,X85,1867,20
X851,34794,X85,1867,20
X8510,34795,X85,1867,20
X8511,34796,X85,1867,20
X8512,34797,X85,1867,20
X8513,34798,X85,1867,20
X8514,34799,X85,1867,20
X8518,34800,X85,1867,20
X8519,34801,X85,1867,20
X852,34802,X85,1867,20
X8520,34803,X85,1867,20
X8521,34804,X85,1867,20
X8522,34805,X85,1867,20
X8523,34806,X85,1867,20
X8524,34807,X85,1867,20
X8528,34808,X85,1867,20
X8529,34809,X85,1867,20
X853,34810,X85,1867,20
X8530,34811,X85,1867,20
X8531,34812,X85,1867,20
X8532,34813,X85,1867,20
X8533,34814,X85,1867,20
X8534,34815,X85,1867,20
X8538,34816,X85,1867,20
X8539,34817,X85,1867,20
X854,34818,X85,1867,20
X8540,34819,X85,1867,20
X8541,34820,X85,1867,20
X8542,34821,X85,1867,20
X8543,34822,X85,1867,20
X8544,34823,X85,1867,20
X8548,34824,X85,1867,20
X8549,34825,X85,1867,20
X855,34826,X85,1867,20
X8550,34827,X85,1867,20
X8551,34828,X85,1867,20
X8552,34829,X85,1867,20
X8553,34830,X85,1867,20
X8554,34831,X85,1867,20
X8558,34832,X85,1867,20
X8559,34833,X85,1867,20
X856,34834,X85,1867,20
X8560,34835,X85,1867,20
X8561,34836,X85,1867,20
X8562,34837,X85,1867,20
X8563,34838,X85,1867,20
X8564,34839,X85,1867,20
X8568,34840,X85,1867,20
X8569,34841,X85,1867,20
X857,34842,X85,1867,20
X8570,34843,X85,1867,20
X8571,34844,X85,1867,20
X8572,34845,X85,1867,20
X8573,34846,X85,1867,20
X8574,34847,X85,1867,20
X8578,34848,X85,1867,20
X8579,34849,X85,1867,20
X858,34850,X85,1867,20
X8580,34851,X85,1867,20
X8581,34852,X85,1867,20
X8582,34853,X85,1867,20
X8583,34854,X85,1867,20
X8584,34855,X85,1867,20
X8588,34856,X85,1867,20
X8589,34857,X85,1867,20
X859,34858,X85,1867,20
X8590,34859,X85,1867,20
X8591,34860,X85,1867,20
X8592,34861,X85,1867,20
X8593,34862,X85,1867,20
X8594,34863,X85,1867,20
X8598,34864,X85,1867,20
X8599,34865,X85,1867,20
X86,34866,X86,1868,20
X860,34867,X86,1868,20
X8600,34868,X86,1868,20
X8601,34869,X86,1868,20
X8602,34870,X86,1868,20
X8603,34871,X86,1868,20
X8604,34872,X86,1868,20
X8608,34873,X86,1868,20
X8609,34874,X86,1868,20
X861,34875,X86,1868,20
X8610,34876,X86,1868,20
X8611,34877,X86,1868,20
X8612,34878,X86,1868,20
X8613,34879,X86,1868,20
X8614,34880,X86,1868,20
X8618,34881,X86,1868,20
X8619,34882,X86,1868,20
X862,34883,X86,1868,20
X8620,34884,X86,1868,20
X8621,34885,X86,1868,20
X8622,34886,X86,1868,20
X8623,34887,X86,1868,20
X8624,34888,X86,1868,20
X8628,34889,X86,1868,20
X8629,34890,X86,1868,20
X863,34891,X86,1868,20
X8630,34892,X86,1868,20
X8631,34893,X86,1868,20
X8632,34894,X86,1868,20
X8633,34895,X86,1868,20
X8634,34896,X86,1868,20
X8638,34897,X86,1868,20
X8639,34898,X86,1868,20
X864,34899,X86,1868,20
X8640,34900,X86,1868,20
X8641,34901,X86,1868,20
X8642,34902,X86,1868,20
X8643,34903,X86,1868,20
X8644,34904,X86,1868,20
X8648,34905,X86,1868,20
X8649,34906,X86,1868,20
X865,34907,X86,1868,20
X8650,34908,X86,1868,20
X8651,34909,X86,1868,20
X8652,34910,X86,1868,20
X8653,34911,X86,1868,20
X8654,34912,X86,1868,20
X8658,34913,X86,1868,20
X8659,34914,X86,1868,20
X866,34915,X86,1868,20
X8660,34916,X86,1868,20
X8661,34917,X86,1868,20
X8662,34918,X86,1868,20
X8663,34919,X86,1868,20
X8664,34920,X86,1868,20
X8668,34921,X86,1868,20
X8669,34922,X86,1868,20
X867,34923,X86,1868,20
X8670,34924,X86,1868,20
X8671,34925,X86,1868,20
X8672,34926,X86,1868,20
X8673,34927,X86,1868,20
X8674,34928,X86,1868,20
X8678,34929,X86,1868,20
X8679,34930,X86,1868,20
X868,34931,X86,1868,20
X8680,34932,X86,1868,20
X8681,34933,X86,1868,20
X8682,34934,X86,1868,20
X8683,34935,X86,1868,20
X8684,34936,X86,1868,20
X8688,34937,X86,1868,20
X8689,34938,X86,1868,20
X869,34939,X86,1868,20
X8690,34940,X86,1868,20
X8691,34941,X86,1868,20
X8692,34942,X86,1868,20
X8693,34943,X86,1868,20
X8694,34944,X86,1868,20
X8698,34945,X86,1868,20
X8699,34946,X86,1868,20
X87,34947,X87,1869,20
X870,34948,X87,1869,20
X8700,34949,X87,1869,20
X8701,34950,X87,1869,20
X8702,34951,X87,1869,20
X8703,34952,X87,1869,20
X8704,34953,X87,1869,20
X8708,34954,X87,1869,20
X8709,34955,X87,1869,20
X871,34956,X87,1869,20
X8710,34957,X87,1869,20
X8711,34958,X87,1869,20
X8712,34959,X87,1869,20
X8713,34960,X87,1869,20
X8714,34961,X87,1869,20
X8718,34962,X87,1869,20
X8719,34963,X87,1869,20
X872,34964,X87,1869,20
X8720,34965,X87,1869,20
X8721,34966,X87,1869,20
X8722,34967,X87,1869,20
X8723,34968,X87,1869,20
X8724,34969,X87,1869,20
X8728,34970,X87,1869,20
X8729,34971,X87,1869,20
X873,34972,X87,1869,20
X8730,34973,X87,1869,20
X8731,34974,X87,1869,20
X8732,34975,X87,1869,20
X8733,34976,X87,1869,20
X8734,34977,X87,1869,20
X8738,34978,X87,1869,20
X8739,34979,X87,1869,20
X874,34980,X87,1869,20
X8740,34981,X87,1869,20
X8741,34982,X87,1869,20
X8742,34983,X87,1869,20
X8743,34984,X87,1869,20
X8744,34985,X87,1869,20
X8748,34986,X87,1869,20
X8749,34987,X87,1869,20
X875,34988,X87,1869,20
X8750,34989,X87,1869,20
X8751,34990,X87,1869,20
X8752,34991,X87,1869,20
X8753,34992,X87,1869,20
X8754,34993,X87,1869,20
X8758,34994,X87,1869,20
X8759,34995,X87,1869,20
X876,34996,X87,1869,20
X8760,34997,X87,1869,20
X8761,34998,X87,1869,20
X8762,34999,X87,1869,20
X8763,35000,X87,1869,20
X8764,35001,X87,1869,20
X8768,35002,X87,1869,20
X8769,35003,X87,1869,20
X877,35004,X87,1869,20
X8770,35005,X87,1869,20
X8771,35006,X87,1869,20
X8772,35007,X87,1869,20
X8773,35008,X87,1869,20
X8774,35009,X87,1869,20
X8778,35010,X87,1869,20
X8779,35011,X87,1869,20
X878,35012,X87,1869,20
X8780,35013,X87,1869,20
X8781,35014,X87,1869,20
X8782,35015,X87,1869,20
X8783,35016,X87,1869,20
X8784,35017,X87,1869,20
X8788,35018,X87,1869,20
X8789,35019,X87,1869,20
X879,35020,X87,1869,20
X8790,35021,X87,1869,20
X8791,35022,X87,1869,20
X8792,35023,X87,1869,20
X8793,35024,X87,1869,20
X8794,35025,X87,1869,20
X8798,35026,X87,1869,20
X8799,35027,X87,1869,20
X88,35028,X88,1870,20
X880,35029,X88,1870,20
X8800,35030,X88,1870,20
X8801,35031,X88,1870,20
X8802,35032,X88,1870,20
X8803,35033,X88,1870,20
X8804,35034,X88,1870,20
X8808,35035,X88,1870,20
X8809,35036,X88,1870,20
X881,35037,X88,1870,20
X8810,35038,X88,1870,20
X8811,35039,X88,1870,20
X8812,35040,X88,1870,20
X8813,35041,X88,1870,20
X8814,35042,X88,1870,20
X8818,35043,X88,1870,20
X8819,35044,X88,1870,20
X882,35045,X88,1870,20
X8820,35046,X88,1870,20
X8821,35047,X88,1870,20
X8822,35048,X88,1870,20
X8823,35049,X88,1870,20
X8824,35050,X88,1870,20
X8828,35051,X88,1870,20
X8829,35052,X88,1870,20
X883,35053,X88,1870,20
X8830,35054,X88,1870,20
X8831,35055,X88,1870,20
X8832,35056,X88,1870,20
X8833,35057,X88,1870,20
X8834,35058,X88,1870,20
X8838,35059,X88,1870,20
X8839,35060,X88,1870,20
X884,35061,X88,1870,20
X8840,35062,X88,1870,20
X8841,35063,X88,1870,20
X8842,35064,X88,1870,20
X8843,35065,X88,1870,20
X8844,35066,X88,1870,20
X8848,35067,X88,1870,20
X8849,35068,X88,1870,20
X885,35069,X88,1870,20
X8850,35070,X88,1870,20
X8851,35071,X88,1870,20
X8852,35072,X88,1870,20
X8853,35073,X88,1870,20
X8854,35074,X88,1870,20
X8858,35075,X88,1870,20
X8859,35076,X88,1870,20
X886,35077,X88,1870,20
X8860,35078,X88,1870,20
X8861,35079,X88,1870,20
X8862,35080,X88,1870,20
X8863,35081,X88,1870,20
X8864,35082,X88,1870,20
X8868,35083,X88,1870,20
X8869,35084,X88,1870,20
X887,35085,X88,1870,20
X8870,35086,X88,1870,20
X8871,35087,X88,1870,20
X8872,35088,X88,1870,20
X8873,35089,X88,1870,20
X8874,35090,X88,1870,20
X8878,35091,X88,1870,20
X8879,35092,X88,1870,20
X888,35093,X88,1870,20
X8880,35094,X88,1870,20
X8881,35095,X88,1870,20
X8882,35096,X88,1870,20
X8883,35097,X88,1870,20
X8884,35098,X88,1870,20
X8888,35099,X88,1870,20
X8889,35100,X88,1870,20
X889,35101,X88,1870,20
X8890,35102,X88,1870,20
X8891,35103,X88,1870,20
X8892,35104,X88,1870,20
X8893,35105,X88,1870,20
X8894,35106,X88,1870,20
X8898,35107,X88,1870,20
X8899,35108,X88,1870,20
X89,35109,X89,1871,20
X890,35110,X89,1871,20
X8900,35111,X89,1871,20
X8901,35112,X89,1871,20
X8902,35113,X89,1871,20
X8903,35114,X89,1871,20
X8904,35115,X89,1871,20
X8908,35116,X89,1871,20
X8909,35117,X89,1871,20
X891,35118,X89,1871,20
X8910,35119,X89,1871,20
X8911,35120,X89,1871,20
X8912,35121,X89,1871,20
X8913,35122,X89,1871,20
X8914,35123,X89,1871,20
X8918,35124,X89,1871,20
X8919,35125,X89,1871,20
X892,35126,X89,1871,20
X8920,35127,X89,1871,20
X8921,35128,X89,1871,20
X8922,35129,X89,1871,20
X8923,35130,X89,1871,20
X8924,35131,X89,1871,20
X8928,35132,X89,1871,20
X8929,35133,X89,1871,20
X893,35134,X89,1871,20
X8930,35135,X89,1871,20
X8931,35136,X89,1871,20
X8932,35137,X89,1871,20
X8933,35138,X89,1871,20
X8934,35139,X89,1871,20
X8938,35140,X89,1871,20
X8939,35141,X89,1871,20
X894,35142,X89,1871,20
X8940,35143,X89,1871,20
X8941,35144,X89,1871,20
X8942,35145,X89,1871,20
X8943,35146,X89,1871,20
X8944,35147,X89,1871,20
X8948,35148,X89,1871,20
X8949,35149,X89,1871,20
X895,35150,X89,1871,20
X8950,35151,X89,1871,20
X8951,35152,X89,1871,20
X8952,35153,X89,1871,20
X8953,35154,X89,1871,20
X8954,35155,X89,1871,20
X8958,35156,X89,1871,20
X8959,35157,X89,1871,20
X896,35158,X89,1871,20
X8960,35159,X89,1871,20
X8961,35160,X89,1871,20
X8962,35161,X89,1871,20
X8963,35162,X89,1871,20
X8964,35163,X89,1871,20
X8968,35164,X89,1871,20
X8969,35165,X89,1871,20
X897,35166,X89,1871,20
X8970,35167,X89,1871,20
X8971,35168,X89,1871,20
X8972,35169,X89,1871,20
X8973,35170,X89,1871,20
X8974,35171,X89,1871,20
X8978,35172,X89,1871,20
X8979,35173,X89,1871,20
X898,35174,X89,1871,20
X8980,35175,X89,1871,20
X8981,35176,X89,1871,20
X8982,35177,X89,1871,20
X8983,35178,X89,1871,20
X8984,35179,X89,1871,20
X8988,35180,X89,1871,20
X8989,35181,X89,1871,20
X899,35182,X89,1871,20
X8990,35183,X89,1871,20
X8991,35184,X89,1871,20
X8992,35185,X89,1871,20
X8993,35186,X89,1871,20
X8994,35187,X89,1871,20
X8998,35188,X89,1871,20
X8999,35189,X89,1871,20
X90,35190,X90,1872,20
X900,35191,X90,1872,20
X9000,35192,X90,1872,20
X9001,35193,X90,1872,20
X9002,35194,X90,1872,20
X9003,35195,X90,1872,20
X9004,35196,X90,1872,20
X9008,35197,X90,1872,20
X9009,35198,X90,1872,20
X901,35199,X90,1872,20
X9010,35200,X90,1872,20
X9011,35201,X90,1872,20
X9012,35202,X90,1872,20
X9013,35203,X90,1872,20
X9014,35204,X90,1872,20
X9018,35205,X90,1872,20
X9019,35206,X90,1872,20
X902,35207,X90,1872,20
X9020,35208,X90,1872,20
X9021,35209,X90,1872,20
X9022,35210,X90,1872,20
X9023,35211,X90,1872,20
X9024,35212,X90,1872,20
X9028,35213,X90,1872,20
X9029,35214,X90,1872,20
X903,35215,X90,1872,20
X9030,35216,X90,1872,20
X9031,35217,X90,1872,20
X9032,35218,X90,1872,20
X9033,35219,X90,1872,20
X9034,35220,X90,1872,20
X9038,35221,X90,1872,20
X9039,35222,X90,1872,20
X904,35223,X90,1872,20
X9040,35224,X90,1872,20
X9041,35225,X90,1872,20
X9042,35226,X90,1872,20
X9043,35227,X90,1872,20
X9044,35228,X90,1872,20
X9048,35229,X90,1872,20
X9049,35230,X90,1872,20
X905,35231,X90,1872,20
X9050,35232,X90,1872,20
X9051,35233,X90,1872,20
X9052,35234,X90,1872,20
X9053,35235,X90,1872,20
X9054,35236,X90,1872,20
X9058,35237,X90,1872,20
X9059,35238,X90,1872,20
X906,35239,X90,1872,20
X9060,35240,X90,1872,20
X9061,35241,X90,1872,20
X9062,35242,X90,1872,20
X9063,35243,X90,1872,20
X9064,35244,X90,1872,20
X9068,35245,X90,1872,20
X9069,35246,X90,1872,20
X907,35247,X90,1872,20
X9070,35248,X90,1872,20
X9071,35249,X90,1872,20
X9072,35250,X90,1872,20
X9073,35251,X90,1872,20
X9074,35252,X90,1872,20
X9078,35253,X90,1872,20
X9079,35254,X90,1872,20
X908,35255,X90,1872,20
X9080,35256,X90,1872,20
X9081,35257,X90,1872,20
X9082,35258,X90,1872,20
X9083,35259,X90,1872,20
X9084,35260,X90,1872,20
X9088,35261,X90,1872,20
X9089,35262,X90,1872,20
X909,35263,X90,1872,20
X9090,35264,X90,1872,20
X9091,35265,X90,1872,20
X9092,35266,X90,1872,20
X9093,35267,X90,1872,20
X9094,35268,X90,1872,20
X9098,35269,X90,1872,20
X9099,35270,X90,1872,20
X91,35271,X91,1873,20
X910,35272,X91,1873,20
X9100,35273,X91,1873,20
X9101,35274,X91,1873,20
X9102,35275,X91,1873,20
X9103,35276,X91,1873,20
X9104,35277,X91,1873,20
X9108,35278,X91,1873,20
X9109,35279,X91,1873,20
X911,35280,X91,1873,20
X9110,35281,X91,1873,20
X9111,35282,X91,1873,20
X9112,35283,X91,1873,20
X9113,35284,X91,1873,20
X9114,35285,X91,1873,20
X9118,35286,X91,1873,20
X9119,35287,X91,1873,20
X912,35288,X91,1873,20
X9120,35289,X91,1873,20
X9121,35290,X91,1873,20
X9122,35291,X91,1873,20
X9123,35292,X91,1873,20
X9124,35293,X91,1873,20
X9128,35294,X91,1873,20
X9129,35295,X91,1873,20
X913,35296,X91,1873,20
X9130,35297,X91,1873,20
X9131,35298,X91,1873,20
X9132,35299,X91,1873,20
X9133,35300,X91,1873,20
X9134,35301,X91,1873,20
X9138,35302,X91,1873,20
X9139,35303,X91,1873,20
X914,35304,X91,1873,20
X9140,35305,X91,1873,20
X9141,35306,X91,1873,20
X9142,35307,X91,1873,20
X9143,35308,X91,1873,20
X9144,35309,X91,1873,20
X9148,35310,X91,1873,20
X9149,35311,X91,1873,20
X915,35312,X91,1873,20
X9150,35313,X91,1873,20
X9151,35314,X91,1873,20
X9152,35315,X91,1873,20
X9153,35316,X91,1873,20
X9154,35317,X91,1873,20
X9158,35318,X91,1873,20
X9159,35319,X91,1873,20
X916,35320,X91,1873,20
X9160,35321,X91,1873,20
X9161,35322,X91,1873,20
X9162,35323,X91,1873,20
X9163,35324,X91,1873,20
X9164,35325,X91,1873,20
X9168,35326,X91,1873,20
X9169,35327,X91,1873,20
X917,35328,X91,1873,20
X9170,35329,X91,1873,20
X9171,35330,X91,1873,20
X9172,35331,X91,1873,20
X9173,35332,X91,1873,20
X9174,35333,X91,1873,20
X9178,35334,X91,1873,20
X9179,35335,X91,1873,20
X918,35336,X91,1873,20
X9180,35337,X91,1873,20
X9181,35338,X91,1873,20
X9182,35339,X91,1873,20
X9183,35340,X91,1873,20
X9184,35341,X91,1873,20
X9188,35342,X91,1873,20
X9189,35343,X91,1873,20
X919,35344,X91,1873,20
X9190,35345,X91,1873,20
X9191,35346,X91,1873,20
X9192,35347,X91,1873,20
X9193,35348,X91,1873,20
X9194,35349,X91,1873,20
X9198,35350,X91,1873,20
X9199,35351,X91,1873,20
X92,35352,X92,1874,20
X920,35353,X92,1874,20
X9200,35354,X92,1874,20
X9201,35355,X92,1874,20
X9202,35356,X92,1874,20
X9203,35357,X92,1874,20
X9204,35358,X92,1874,20
X9208,35359,X92,1874,20
X9209,35360,X92,1874,20
X921,35361,X92,1874,20
X9210,35362,X92,1874,20
X9211,35363,X92,1874,20
X9212,35364,X92,1874,20
X9213,35365,X92,1874,20
X9214,35366,X92,1874,20
X9218,35367,X92,1874,20
X9219,35368,X92,1874,20
X922,35369,X92,1874,20
X9220,35370,X92,1874,20
X9221,35371,X92,1874,20
X9222,35372,X92,1874,20
X9223,35373,X92,1874,20
X9224,35374,X92,1874,20
X9228,35375,X92,1874,20
X9229,35376,X92,1874,20
X923,35377,X92,1874,20
X9230,35378,X92,1874,20
X9231,35379,X92,1874,20
X9232,35380,X92,1874,20
X9233,35381,X92,1874,20
X9234,35382,X92,1874,20
X9238,35383,X92,1874,20
X9239,35384,X92,1874,20
X924,35385,X92,1874,20
X9240,35386,X92,1874,20
X9241,35387,X92,1874,20
X9242,35388,X92,1874,20
X9243,35389,X92,1874,20
X9244,35390,X92,1874,20
X9248,35391,X92,1874,20
X9249,35392,X92,1874,20
X925,35393,X92,1874,20
X9250,35394,X92,1874,20
X9251,35395,X92,1874,20
X9252,35396,X92,1874,20
X9253,35397,X92,1874,20
X9254,35398,X92,1874,20
X9258,35399,X92,1874,20
X9259,35400,X92,1874,20
X926,35401,X92,1874,20
